source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,굿브랜딩북스,상시,성인 (개인 방문 적합),"(41946) 대구광역시 중구 달구벌대로447길 72-1 | 위도:35.86561079, 경도:128.6083915",무료입장 (도서 구매 별도),"[굿브랜딩북스] / 큐레이션 서점, 핸드드립 커피도 판매 / 운영정보: 평일개점마감시간 : 11:00~21:00토요일개점마감시간 : 11:00~21:00일요일개점마감시간 : 11:00~19:00, 휴무일 : 월요일 휴무: / 전화: 0534261765",https://map.naver.com/v5/search/%EA%B5%BF%EB%B8%8C%EB%9E%9C%EB%94%A9%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,소소당,상시,성인 (개인 방문 적합),"(54836) 전라북도 전주시 덕진구 솔내7길 17-10 소소당 | 위도:35.8603778, 경도:127.1232096",무료입장 (도서 구매 별도),"[소소당] / 홀린듯 발길이 머무는곳~소소당 전주송천동에 자리한 골목안 동네책방 , 독립출판물 있음, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 10:00~20:00토요일개점마감시간 : 10:00~20:00일요일개점마감시간 : 10:00~20:00, 휴무일 : 명절휴무 / 전화: 050713406267",https://map.naver.com/v5/search/%EC%86%8C%EC%86%8C%EB%8B%B9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,커넥티드북스토어,상시,성인 (개인 방문 적합),"(03194) 서울특별시 종로구 청계천로 159 3층 외부 바열 328호 | 위도:37.56928171, 경도:126.9952398",무료입장 (도서 구매 별도),"[커넥티드북스토어] / 국내외 아트북, 대형서점에는 없는 책, 독립출판물을 소개 , 화장실 남녀 구분, 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~19:00토요일개점마감시간 : 13:00~19:00, 휴무일 : 일요일 / 전화: 07042575477",https://map.naver.com/v5/search/%EC%BB%A4%EB%84%A5%ED%8B%B0%EB%93%9C%EB%B6%81%EC%8A%A4%ED%86%A0%EC%96%B4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,명사서책방,상시,성인 (개인 방문 적합),"(03194) 서울특별시 종로구 청계천로 159 세운상가 4층 가 427호 | 위도:37.56928171, 경도:126.9952398",무료입장 (도서 구매 별도),"[명사서책방] / 국내 잘 알려지지 않은 프랑스어권 그림책, 그림책 서평집, 국내 그림책 , 독립출판물 있음 / 전화: 정보없음",https://map.naver.com/v5/search/%EB%AA%85%EC%82%AC%EC%84%9C%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,파움스서울,상시,성인 (개인 방문 적합),"(03039) 서울특별시 종로구 필운대로 15-10 4층 | 위도:37.57787861, 경도:126.9691127",무료입장 (도서 구매 별도),"[파움스서울] / 영화적인 것들을 만나보실 수 있는 독립서점, 시네마라운지 , 주차 가능 / 운영정보: 평일개점마감시간 : 13:00~19:00토요일개점마감시간 : 13:00~19:00, 휴무일 : 일요일, 월요일, 화요일 / 전화: 01049309125",https://map.naver.com/v5/search/%ED%8C%8C%EC%9B%80%EC%8A%A4%EC%84%9C%EC%9A%B8,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,살림책방,상시,성인 (개인 방문 적합),"(54887) 전라북도 전주시 덕진구 하가3길 20-9 | 위도:35.84760041, 경도:127.1131234",무료입장 (도서 구매 별도),"[살림책방] / 인문, 사회, 철학, 예술 등 다양한 도서들과 그림책을 판매, 문구 및 소품도 판매 , 독서모임 가능, 헌책방 있음 / 운영정보: 평일개점마감시간 : 12:00~18:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 화요일 휴무 / 전화: 01033651221",https://map.naver.com/v5/search/%EC%82%B4%EB%A6%BC%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,물결서사,상시,성인 (개인 방문 적합),"(55005) 전라북도 전주시 완산구 물왕멀2길 9-6 | 위도:35.82643591, 경도:127.1470906",무료입장 (도서 구매 별도),"[물결서사] / 작은 독립책방 , 주차 가능, 화장실 남녀 구분, 카페 있음, 공간대여 가능, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~19:00토요일개점마감시간 : 13:00~19:00, 휴무일 : 일요일, 월요일 휴무 / 전화: 01074730296",https://map.naver.com/v5/search/%EB%AC%BC%EA%B2%B0%EC%84%9C%EC%82%AC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,에이커북스토어,상시,성인 (개인 방문 적합),"(55038) 전라북도 전주시 완산구 전라감영4길 1 4층 | 위도:35.81566861, 경도:127.14488",무료입장 (도서 구매 별도),"[에이커북스토어] / 독립출판물을 다루는 작은 책방 , 주차 가능, 화장실 남녀 구분, 카페 있음, 독립출판물 있음 / 운영정보: 평일개점마감시간 : 13:00~19:00토요일개점마감시간 : 13:00~19:00일요일개점마감시간 : 13:00~19:00, 휴무일 : 월요일휴무 / 전화: 050713213574",https://map.naver.com/v5/search/%EC%97%90%EC%9D%B4%EC%BB%A4%EB%B6%81%EC%8A%A4%ED%86%A0%EC%96%B4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,아이엠굿북,상시,성인 (개인 방문 적합),"(04536) 서울특별시 중구 명동4길 14 3층 아이엠굿북 | 위도:37.56493383, 경도:126.9855328",무료입장 (도서 구매 별도),"[아이엠굿북] / 세계 최초의 이미지 오디오북 매장 , 독서모임 가능, 리뷰 있음 / 전화: 0260101266",https://map.naver.com/v5/search/%EC%95%84%EC%9D%B4%EC%97%A0%EA%B5%BF%EB%B6%81,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,얄라북스,상시,성인 (개인 방문 적합),"(04550) 서울특별시 중구 을지로 114-6 606호 | 위도:37.56583436, 경도:126.9906099",무료입장 (도서 구매 별도),"[얄라북스] / 사진, 회화, 일러스트 등 시각 예술 분야의 전문서적과 독립출판물 , 카페 있음, 공간대여 가능 / 운영정보: 평일개점마감시간 : 11:00~19:00 / 전화: 0222743331",https://map.naver.com/v5/search/%EC%96%84%EB%9D%BC%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,노말에이,상시,성인 (개인 방문 적합),"(04543) 서울특별시 중구 을지로 121-1 2층 | 위도:37.5665285, 경도:126.9914084",무료입장 (도서 구매 별도),"[노말에이] / 국내외 서적, 문구류를 직접 큐레이션 하여 밀도 있게 소개 , 카페 있음, 공간대여 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 12:00~20:00토요일개점마감시간 : 12:00~20:00, 휴무일 : 공휴일 / 전화: 07046815858",https://map.naver.com/v5/search/%EB%85%B8%EB%A7%90%EC%97%90%EC%9D%B4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,보위옥,상시,성인 (개인 방문 적합),"(04557) 서울특별시 중구 충무로2길 20 2층 | 위도:37.562399, 경도:126.9942467",무료입장 (도서 구매 별도),"[보위옥] / 카페 있음, 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능 / 전화: 01056214082",https://map.naver.com/v5/search/%EB%B3%B4%EC%9C%84%EC%98%A5,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,평화와 평화,상시,성인 (개인 방문 적합),"(55038) 전라북도 전주시 완산구 전라감영4길 16-7 3층 | 위도:35.81705369, 경도:127.1448856",무료입장 (도서 구매 별도),"[평화와 평화] / 웨딩거리 책,술과 문화를 다루는 공간 , 주차 가능, 화장실 남녀 구분, 리뷰 있음 / 운영정보: 평일개점마감시간 : 13:00~22:00토요일개점마감시간 : 11:00~22:00일요일개점마감시간 : 11:00~22:00휴무일개점마감시간 : 11:00~22:00, 휴무일 : 휴무일 인스타로공지 / 전화: 050713249340",https://map.naver.com/v5/search/%ED%8F%89%ED%99%94%EC%99%80%20%ED%8F%89%ED%99%94,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,서점 카프카,상시,성인 (개인 방문 적합),"(55043) 전라북도 전주시 완산구 풍남문4길 32 2층 카프카 | 위도:35.81512548, 경도:127.145308",무료입장 (도서 구매 별도),"[서점 카프카] / 문학책 위주의 북카페 독립서점 , 독립출판물 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 12:00~21:00일요일개점마감시간 : 12:00~21:00 / 전화: 050713157853",https://map.naver.com/v5/search/%EC%84%9C%EC%A0%90%20%EC%B9%B4%ED%94%84%EC%B9%B4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,라바북스,상시,성인 (개인 방문 적합),"(63611) 제주특별자치도 서귀포시 남원읍 태위로 87 1층 | 위도:33.27443607, 경도:126.6568159",무료입장 (도서 구매 별도),"[라바북스] / 소소한 제주소품들과 주인장 취향의 책들을 만날 수 있는 작은 책방 , 화장실 남녀 구분, 카페 있음, 독립출판물 있음, 북토크 가능, 독서모임 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 12:00~18:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 수요일 휴무 / 전화: 050714770444",https://map.naver.com/v5/search/%EB%9D%BC%EB%B0%94%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,스페인책방,상시,성인 (개인 방문 적합),"(04625) 서울특별시 중구 퇴계로36길 29 기남빌딩 5층 603호 | 위도:37.56054795, 경도:126.9950588",무료입장 (도서 구매 별도),"[스페인책방] / 스페인, 중남미 관련책, 스페인어원서, 독립출판물 등 , 독립출판물 있음, 북토크 가능, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 14:00~20:00토요일개점마감시간 : 13:00~18:00휴무일개점마감시간 : 13:00~18:00, 휴무일 : 일요일 / 전화: 01094607694",https://map.naver.com/v5/search/%EC%8A%A4%ED%8E%98%EC%9D%B8%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,꿈꾸는 책방,상시,성인 (개인 방문 적합),"(44655) 울산광역시 남구 문수로423번길 14 꿈꾸는책방 | 위도:35.53488778, 경도:129.2999863",무료입장 (도서 구매 별도),"[꿈꾸는 책방] / 동네책방, 큐레이팅책방, 독서모임 , 독립출판물 있음 / 전화: 01035515501",https://map.naver.com/v5/search/%EA%BF%88%EA%BE%B8%EB%8A%94%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,내가 지은,상시,성인 (개인 방문 적합),"(44943) 울산광역시 울주군 언양읍 헌양길 234 1층 | 위도:35.56906703, 경도:129.1138365",무료입장 (도서 구매 별도),"[내가 지은] / 공유서재와 독립서점으로 나눠서 운영, 공부와 책읽는 장소 대여가 가능한 공유서재, 책판매를 하는 독립서점 같이 운영 , 독립출판물 있음, 독서모임 가능, 강연 가능 / 운영정보: 평일개점마감시간 : 19:00~22:00토요일개점마감시간 : 19:00~22:00, 휴무일 : 매일 09:00~01:00 공유서재, 연중무휴 | 평일 19:00~22:00 독립서점, 공휴일 및 일/월 휴무 / 전화: 01032876624",https://map.naver.com/v5/search/%EB%82%B4%EA%B0%80%20%EC%A7%80%EC%9D%80,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,꿈공작소 모모,상시,성인 (개인 방문 적합),"(23031) 인천광역시 강화군 강화읍 북문길 10 꿈공작소 모모 | 위도:37.74790348, 경도:126.4847422",무료입장 (도서 구매 별도),"[꿈공작소 모모] / 모모책방과 독서공간 , 카페 있음, 공간대여 가능 / 운영정보: 평일개점마감시간 : 11:00~17:00토요일개점마감시간 : 11:00~17:00일요일개점마감시간 : 11:00~17:00, 휴무일 : 화요일, 수요일 / 전화: 01087614362",https://map.naver.com/v5/search/%EA%BF%88%EA%B3%B5%EC%9E%91%EC%86%8C%20%EB%AA%A8%EB%AA%A8,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,이루라 책방,상시,성인 (개인 방문 적합),"(23017) 인천광역시 강화군 내가면 구하리 495 | 위도:37.72392018, 경도:126.3639882",무료입장 (도서 구매 별도),[이루라 책방] / 카페 있음 / 전화: 01068363595,https://map.naver.com/v5/search/%EC%9D%B4%EB%A3%A8%EB%9D%BC%20%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방 국자와주걱,상시,성인 (개인 방문 적합),"(23058) 인천광역시 강화군 양도면 강화남로428번길 46-27 | 위도:37.65330993, 경도:126.4450809",무료입장 (도서 구매 별도),"[책방 국자와주걱] / 시간 전화문의. 옛 한옥집을 꾸며 만든 서점 및 북스테이 , 독립출판물 있음 / 전화: 01025983947",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%20%EA%B5%AD%EC%9E%90%EC%99%80%EC%A3%BC%EA%B1%B1,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,말앤북스,상시,성인 (개인 방문 적합),"(21569) 인천광역시 남동구 문화서로28번길 13-1 | 위도:37.44775087, 경도:126.696784",무료입장 (도서 구매 별도),"[말앤북스] / 비정기책방과 미술교실 , 독립출판물 있음 / 전화: 0324422017",https://map.naver.com/v5/search/%EB%A7%90%EC%95%A4%EB%B6%81%EC%8A%A4,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,어나더페이지,상시,성인 (개인 방문 적합),"(63508) 제주특별자치도 서귀포시 대정읍 동일하모로220번길 19 | 위도:33.22399269, 경도:126.2547954",무료입장 (도서 구매 별도),"[어나더페이지] / 작고 조용한 동네 책방 , 독립출판물 있음, 북토크 가능, 독서모임 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:00~19:00토요일개점마감시간 : 10:00~19:00일요일개점마감시간 : 10:00~18:30, 휴무일 : 목요일 휴무 / 전화: 050713344276",https://map.naver.com/v5/search/%EC%96%B4%EB%82%98%EB%8D%94%ED%8E%98%EC%9D%B4%EC%A7%80,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,시옷서점,상시,성인 (개인 방문 적합),"(63569) 제주특별자치도 서귀포시 막동산로 19 | 위도:33.25637191, 경도:126.5239412",무료입장 (도서 구매 별도),"[시옷서점] / 제주도에 있는 시집 전문 서점 , 주차 가능, 독립출판물 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 14:00~17:00, 휴무일 : 토요일, 일요일 휴무 / 전화: 050714082592",https://map.naver.com/v5/search/%EC%8B%9C%EC%98%B7%EC%84%9C%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방무사,상시,성인 (개인 방문 적합),"(63630) 제주특별자치도 서귀포시 성산읍 수시로10번길 3 | 위도:33.44612526, 경도:126.8866205",무료입장 (도서 구매 별도),"[책방무사] / 조용한 공간에 서적과 굿즈,디퓨저등 소품도 판매 / 운영정보: 평일개점마감시간 : 12:00~18:00토요일개점마감시간 : 12:00~18:00일요일개점마감시간 : 12:00~18:00, 휴무일 : 수요일 휴무 / 전화: 01065846571",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%EB%AC%B4%EC%82%AC,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,사계리 서점,상시,성인 (개인 방문 적합),"(63528) 제주 서귀포시 안덕면 사계로114번길 54-58 1층 | 위도:33.24026669, 경도:126.3003237",무료입장 (도서 구매 별도),"[사계리 서점] / 추리소설, SF 소설 등의 장르 소설류만 구비' , 리뷰 있음 / 운영정보: 평일개점마감시간 : 11:00~17:30토요일개점마감시간 : 11:00~17:30일요일개점마감시간 : 11:00~17:30, 휴무일 : 월요일 정기휴무 / 전화: 07076552118",https://map.naver.com/v5/search/%EC%82%AC%EA%B3%84%EB%A6%AC%20%EC%84%9C%EC%A0%90,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,북살롱이마고 제주아카이브센터,상시,성인 (개인 방문 적합),"(63625) 제주특별자치도 서귀포시 표선면 세화강왓로 78 | 위도:33.32504828, 경도:126.7952514",무료입장 (도서 구매 별도),"[북살롱이마고 제주아카이브센터] / 인문서,여행서,디자인,예술서,생태관련책, 등 카페와 북스테이 함께 운영하는 복합문화공간 , 화장실 남녀 구분, 카페 있음, 공간대여 가능, 독립출판물 있음, 독서모임 가능, 강연 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 11:00~18:00토요일개점마감시간 : 11:00~18:00일요일개점마감시간 : 11:00~18:00, 휴무일 : 수요일 휴무 / 전화: 0647873282",https://map.naver.com/v5/search/%EB%B6%81%EC%82%B4%EB%A1%B1%EC%9D%B4%EB%A7%88%EA%B3%A0%20%EC%A0%9C%EC%A3%BC%EC%95%84%EC%B9%B4%EC%9D%B4%EB%B8%8C%EC%84%BC%ED%84%B0,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,그건그렇고,상시,성인 (개인 방문 적합),"(63534) 제주 서귀포시 상예로 224 | 위도:33.26519, 경도:126.39389",무료입장 (도서 구매 별도),"[그건그렇고] / 서귀포 중문 작은 책방 / 운영정보: 평일개점마감시간 : 12:00~19:00토요일개점마감시간 : 12:00~19:00일요일개점마감시간 : 12:00~19:00, 휴무일 : 수요일, 목요일 휴무 / 전화: 050713118780",https://map.naver.com/v5/search/%EA%B7%B8%EA%B1%B4%EA%B7%B8%EB%A0%87%EA%B3%A0,single:0.95;couple:0.4;family:0.3;독립서점,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,고양이수염,상시,성인 (개인 방문 적합),"(21566) 인천광역시 남동구 문화서로49번길 39 103호 | 위도:37.4496917, 경도:126.6940619",무료입장 (도서 구매 별도),"[고양이수염] / 하루를 마무리하는 심야서점. 구월동에 위치한 독립서점 , 카페 있음, 독서모임 가능 / 전화: 01073510128",https://map.naver.com/v5/search/%EA%B3%A0%EC%96%91%EC%9D%B4%EC%88%98%EC%97%BC,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,커넥더닷츠,상시,성인 (개인 방문 적합),"(22554) 인천광역시 동구 서해대로513번길 15 2층 | 위도:37.47216947, 경도:126.6367067",무료입장 (도서 구매 별도),"[커넥더닷츠] / 독립출판물, 중고서적, 핸드드립 커피, 계절과일청 음료 , 독립출판물 있음 / 전화: 01064330072",https://map.naver.com/v5/search/%EC%BB%A4%EB%84%A5%EB%8D%94%EB%8B%B7%EC%B8%A0,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,나비날다책방,상시,성인 (개인 방문 적합),"(22554) 인천광역시 동구 송림로 8 | 위도:37.47283479, 경도:126.6361577",무료입장 (도서 구매 별도),"[나비날다책방] / 배다리 헌책방거리에 위치한 책방 , 카페 있음, 북토크 가능, 강연 가능 / 전화: 정보없음",https://map.naver.com/v5/search/%EB%82%98%EB%B9%84%EB%82%A0%EB%8B%A4%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,책방모도,상시,성인 (개인 방문 적합),"(22516) 인천광역시 동구 화수로47번길 14 | 위도:37.48305456, 경도:126.6319738",무료입장 (도서 구매 별도),"[책방모도] / 동인천 화수동 골목길 작은 서점 책방 , 독립출판물 있음, 북토크 가능 / 운영정보: 평일개점마감시간 : 11:00~19:00토요일개점마감시간 : 11:00~19:00일요일개점마감시간 : 11:00~19:00 / 전화: 07088771215",https://map.naver.com/v5/search/%EC%B1%85%EB%B0%A9%EB%AA%A8%EB%8F%84,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,아무튼책방,상시,성인 (개인 방문 적합),"(63246) 제주특별자치도 제주시 간월동로 12 1층 | 위도:33.48539019, 경도:126.5438509",무료입장 (도서 구매 별도),"[아무튼책방] / 인문학 + 블라인드 북 + 헌책 + 독립출판물 판매 간드락 게스트 하우스랑 같이 운영하는 책방 , 주차 가능, 화장실 남녀 구분, 독립출판물 있음, 독서모임 가능, 강연 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 13:00~18:00토요일개점마감시간 : 13:00~18:00, 휴무일 : 일요일, 월요일 정기휴무 / 전화: 0647222654",https://map.naver.com/v5/search/%EC%95%84%EB%AC%B4%ED%8A%BC%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,언제라도,상시,성인 (개인 방문 적합),"(63363) 제주특별자치도 제주시 구좌읍 문주란로5길 34-2 | 위도:33.52044691, 경도:126.8875548",무료입장 (도서 구매 별도),"[언제라도] / 직접 제작한 독립출판물 및 타 작가들의 작품도 볼 수 있는 시골집책방 , 리뷰 있음 / 운영정보: 평일개점마감시간 : 13:00~16:00토요일개점마감시간 : 13:00~16:00일요일개점마감시간 : 13:00~16:00, 휴무일 : 월요일,화요일,수요일, 목요일 휴무 / 전화: 050714121087",https://map.naver.com/v5/search/%EC%96%B8%EC%A0%9C%EB%9D%BC%EB%8F%84,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,삼춘책방,상시,성인 (개인 방문 적합),"(63362) 제주특별자치도 제주시 구좌읍 상하도길 46-12 | 위도:33.51688343, 경도:126.8665531",무료입장 (도서 구매 별도),"[삼춘책방] / 소설과 에세이,그림책과 시집, 독립출판물,잡지,엽서 판매하는 조그마한 동네책방 , 주차 가능, 화장실 남녀 구분, 독립출판물 있음, 독서모임 가능, 강연 가능, 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:00~22:00, 휴무일 : 휴무 인스타로 공지 / 전화: 01035916896",https://map.naver.com/v5/search/%EC%82%BC%EC%B6%98%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;indie_pub:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
문화공공데이터광장 | 전국 독립서점 및 운영정보,독립서점,취한책방,상시,성인 (개인 방문 적합),"(22207) 인천광역시 미추홀구 경인남길 76 지하 1층 취한책방 | 위도:37.4531926, 경도:126.6572815",무료입장 (도서 구매 별도),"[취한책방] / 술집 b612 안에 샵인샵으로 입점. 낮에는 책방 밤에는 술집이 되는 공간 , 카페 있음, 리뷰 있음 / 운영정보: 평일개점마감시간 : 10:00~18:00토요일개점마감시간 : 10:00~18:00, 휴무일 : 일요일 / 전화: 01099906413",https://map.naver.com/v5/search/%EC%B7%A8%ED%95%9C%EC%B1%85%EB%B0%A9,single:0.95;couple:0.4;family:0.3;독립서점;cafe:1.0,2026-08-23 19:50:49,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
