source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
네이버 지역검색 API | 서울 강남구,독립서점,여행책가방,상시,성인 (개인 방문 적합),"서울특별시 강남구 광평로51길 22 한아름상가 205호 | 좌표:1271039293,374892423",장소 문의 (전화/홈페이지 참조),"서울 강남구에 위치한 독립서점 관련 장소 [여행책가방] (쇼핑,유통>서점). 전화: 정보없음",https://blog.naver.com/hellotravelbook,"single:0.95;couple:0.4;family:0.3;쇼핑,유통>서점;독립서점",2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,생텀 분당서현본점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 황새울로360번길 19 금화빌딩 지하1층 | 좌표:1271259558,373858796",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 스터디카페 관련 장소 [생텀 분당서현본점] (음식점>카페,디저트). 전화: 정보없음",http://www.instagram.com/sanctum_sh,"single:0.9;couple:0.4;family:0.3;음식점>카페,디저트;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,토즈스터디카페 위례광장센터,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 위례광장로 320 아이에스센트럴타워 9층 903호 | 좌표:1271422845,374723588",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 스터디카페 관련 장소 [토즈스터디카페 위례광장센터] (임대,대여>장소대여). 전화: 정보없음",https://blog.naver.com/solarhill,"single:0.9;couple:0.4;family:0.3;임대,대여>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,게더 공간대여&amp;스터디룸 스터디카페 분당 서현 본점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 서현로210번길 10 다두프라자 4층 게더 | 좌표:1271247246,373865066",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 스터디카페 관련 장소 [게더 공간대여&amp;스터디룸 스터디카페 분당 서현 본점] (서비스,산업>장소대여). 전화: 정보없음",https://www.instagram.com/p/CZgCw7rhLwA/?utm_medium=copy_link,"single:0.9;couple:0.4;family:0.3;서비스,산업>장소대여;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,라인발레핏&amp;플라잉요가,상시,성인 (개인 방문 적합),"경기도 성남시 중원구 희망로400번길 52 B1층 | 좌표:1271651276,374427668",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 요가원 관련 장소 [라인발레핏&amp;플라잉요가] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/lineballetfit_fiying,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,젠요가 판교센터,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 대왕판교로606번길 45 3층 | 좌표:1271119254,373968925",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 요가원 관련 장소 [젠요가 판교센터] (스포츠시설>요가원). 전화: 정보없음,https://pf.kakao.com/_xjdQyj/chat,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,젠요가 뉴분당센터,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 성남대로331번길 13 백궁프라자1 4층 | 좌표:1271063141,373653029",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 요가원 관련 장소 [젠요가 뉴분당센터] (스포츠시설>요가원). 전화: 정보없음,https://pf.kakao.com/_xbWxmxkj/chat,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,알록요가하우스,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 위례서일로3길 13 B1층 | 좌표:1271390492,374663283",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 요가원 관련 장소 [알록요가하우스] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/kia814,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,아롬요가,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 위례광장로 9-10 204호(창곡동, 아롬타워) | 좌표:1271406277,374649136",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 요가원 관련 장소 [아롬요가] (스포츠시설>요가원). 전화: 정보없음,https://www.instagram.com/aromyoga1/,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,마음수련 명상센터 수내점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 황새울로258번길 32 코리아나빌딩 407호 | 좌표:1271162530,373795580",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 명상센터 관련 장소 [마음수련 명상센터 수내점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,마음수련 명상센터 성남점,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 산성대로 331 한신프라자오피스텔 102호 | 좌표:1271528431,374438101",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 명상센터 관련 장소 [마음수련 명상센터 성남점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,마음수련 명상센터 오리역점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 구미로9번길 25 분당대맥주차빌딩 1동 303호 | 좌표:1271099441,373403798",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 명상센터 관련 장소 [마음수련 명상센터 오리역점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://www.trueselfclass.com/,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,브레인트레이닝센터 미금점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 돌마로 86 엘레강스프라자 B동 701호 브레인 트레이닝센터 | 좌표:1271112912,373497105",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 명상센터 관련 장소 [브레인트레이닝센터 미금점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://blog.naver.com/now77211,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,조용한 힐링,브레인트레이닝센터 서현명상치유점,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 서현로 192 706호 | 좌표:1271244293,373877936",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 명상센터 관련 장소 [브레인트레이닝센터 서현명상치유점] (스포츠,레크레이션교육>요가,명상). 전화: 정보없음",https://blog.naver.com/soulshine1,"single:0.85;couple:0.4;family:0.3;스포츠,레크레이션교육>요가,명상;명상센터",2026-08-23 19:43:15,healing:1.0;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,고기가득 고궁왕비빔밥 상대원점,상시,성인 (개인 방문 적합),"경기도 성남시 중원구 상대원동 희망로 356 | 좌표:1271583694,374374724",장소 문의 (전화/홈페이지 참조),경기 성남시에 위치한 고궁 관련 장소 [고기가득 고궁왕비빔밥 상대원점] (음식점>한식). 전화: 정보없음,https://map.naver.com/v5/search/%EA%B3%A0%EA%B8%B0%EA%B0%80%EB%93%9D%20%EA%B3%A0%EA%B6%81%EC%99%95%EB%B9%84%EB%B9%94%EB%B0%A5%20%EC%83%81%EB%8C%80%EC%9B%90%EC%A0%90,single:0.75;couple:0.4;family:0.3;음식점>한식;고궁,2026-08-23 19:43:15,culture:1.0;history:1.0;outdoor:0.6,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,대광사,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 구미로185번길 30 | 좌표:1271276630,373467312",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 사찰 관련 장소 [대광사] (불교>절,사찰). 전화: 정보없음",http://www.daegwangsa.org/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,정토사,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 상적동 344-2 | 좌표:1270676823,374263846",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 사찰 관련 장소 [정토사] (불교>절,사찰). 전화: 정보없음",http://www.jeongtosa.com/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,봉국사,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 태평로 79 | 좌표:1271353016,374504949",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 사찰 관련 장소 [봉국사] (불교>절,사찰). 전화: 정보없음",http://www.bongguksa.or.kr/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,하얀마음선원,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 방아로46번길 26 | 좌표:1271337493,373966826",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 사찰 관련 장소 [하얀마음선원] (불교>절,사찰). 전화: 정보없음",https://map.naver.com/v5/search/%ED%95%98%EC%96%80%EB%A7%88%EC%9D%8C%EC%84%A0%EC%9B%90,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 경기 성남시,역사·문화,영운정사,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 판교로156번길 10 | 좌표:1270930866,373977147",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 사찰 관련 장소 [영운정사] (불교>절,사찰). 전화: 정보없음",http://www.youngunjungsa.kr/,"single:0.7;couple:0.4;family:0.3;불교>절,사찰;사찰",2026-08-23 19:43:15,culture:1.0;history:0.9;outdoor:0.7,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,둘레길빌,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 이매로89번길 27 | 좌표:1271324982,373950691",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 둘레길 관련 장소 [둘레길빌] (시설,건물>주택). 전화: 정보없음",https://map.naver.com/v5/search/%EB%91%98%EB%A0%88%EA%B8%B8%EB%B9%8C,"single:0.8;couple:0.4;family:0.3;시설,건물>주택;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,성남누비길1코스(남한산성길),상시,성인 (개인 방문 적합),"경기도 성남시 수정구 산성동 2226-1 | 좌표:1271518608,374622464",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 둘레길 관련 장소 [성남누비길1코스(남한산성길)] (거리,골목>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EB%88%84%EB%B9%84%EA%B8%B81%EC%BD%94%EC%8A%A4%28%EB%82%A8%ED%95%9C%EC%82%B0%EC%84%B1%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;거리,골목>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,성남누비길6코스(청계산길),상시,성인 (개인 방문 적합),"경기도 성남시 수정구 상적동 산73-2 | 좌표:1270450847,374213490",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 둘레길 관련 장소 [성남누비길6코스(청계산길)] (거리,골목>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EB%88%84%EB%B9%84%EA%B8%B86%EC%BD%94%EC%8A%A4%28%EC%B2%AD%EA%B3%84%EC%82%B0%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;거리,골목>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,성남누비길4코스(불곡산길),상시,성인 (개인 방문 적합),"경기도 성남시 분당구 구미동 산52 | 좌표:1271329469,373484948",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 둘레길 관련 장소 [성남누비길4코스(불곡산길)] (거리,골목>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EB%88%84%EB%B9%84%EA%B8%B84%EC%BD%94%EC%8A%A4%28%EB%B6%88%EA%B3%A1%EC%82%B0%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;거리,골목>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,성남누비길2코스(검단산길),상시,성인 (개인 방문 적합),"경기도 성남시 중원구 상대원동 산1 | 좌표:1271952110,374464935",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 둘레길 관련 장소 [성남누비길2코스(검단산길)] (거리,골목>도보코스). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EB%88%84%EB%B9%84%EA%B8%B82%EC%BD%94%EC%8A%A4%28%EA%B2%80%EB%8B%A8%EC%82%B0%EA%B8%B8%29,"single:0.8;couple:0.4;family:0.3;거리,골목>도보코스;둘레길",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:1.0,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,신구대학교식물원,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 적푸리로 9 | 좌표:1270808460,374350499",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 수목원 관련 장소 [신구대학교식물원] (여행,명소>식물원,수목원). 전화: 정보없음",https://www.sbg.or.kr,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,성남시 식물원,상시,성인 (개인 방문 적합),"경기도 성남시 중원구 은행로 72 | 좌표:1271668530,374531745",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 수목원 관련 장소 [성남시 식물원] (여행,명소>식물원,수목원). 전화: 정보없음",https://map.naver.com/v5/search/%EC%84%B1%EB%82%A8%EC%8B%9C%20%EC%8B%9D%EB%AC%BC%EC%9B%90,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,식물관 판교,상시,성인 (개인 방문 적합),"경기도 성남시 분당구 석운로202번길 12-1 | 좌표:1270472300,373797249",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 수목원 관련 장소 [식물관 판교] (여행,명소>식물원,수목원). 전화: 정보없음",https://map.naver.com/v5/search/%EC%8B%9D%EB%AC%BC%EA%B4%80%20%ED%8C%90%EA%B5%90,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,사송수목원,상시,성인 (개인 방문 적합),"경기도 성남시 수정구 사송동 274-5 | 좌표:1271182805,374161142",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 수목원 관련 장소 [사송수목원] (여행,명소>식물원,수목원). 전화: 정보없음",https://map.naver.com/v5/search/%EC%82%AC%EC%86%A1%EC%88%98%EB%AA%A9%EC%9B%90,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 경기 성남시,자연·공원,애림식물원,상시,성인 (개인 방문 적합),"경기도 성남시 중원구 마지로 383 | 좌표:1271678683,374216862",장소 문의 (전화/홈페이지 참조),"경기 성남시에 위치한 수목원 관련 장소 [애림식물원] (여행,명소>식물원,수목원). 전화: 정보없음",https://map.naver.com/v5/search/%EC%95%A0%EB%A6%BC%EC%8B%9D%EB%AC%BC%EC%9B%90,"single:0.75;couple:0.4;family:0.3;여행,명소>식물원,수목원;수목원",2026-08-23 19:43:15,nature:1.0;outdoor:1.0;walk:0.8,2,70
네이버 지역검색 API | 경기 고양시,독립서점,플라뇌즈,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 원당로59번길 49-24 203호 | 좌표:1268312738,376586380",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 독립서점 관련 장소 [플라뇌즈] (서점>독립서점). 전화: 정보없음,http://www.instagram.com/flaneuse21th,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,그림이야기,상시,성인 (개인 방문 적합),"경기도 고양시 일산동구 일산로463번길 48-14 1F 그림이야기 | 좌표:1267735563,376726175",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 독립서점 관련 장소 [그림이야기] (서점>독립서점). 전화: 정보없음,https://cafe.naver.com/artstory1023,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,위드위로,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 송포로 26 현대프라자 1층 120호 | 좌표:1267332982,376693295",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 독립서점 관련 장소 [위드위로] (서점>독립서점). 전화: 정보없음,http://instagram.com/withwero,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,단향,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 삼송로 240 힐스테이트삼송역스칸센 202동 264호 | 좌표:1269002254,376531850",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 독립서점 관련 장소 [단향] (서점>독립서점). 전화: 정보없음,https://www.instagram.com/daan_hyang_k_dessert,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,유월의 숨,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 삼원로1길 35 1층 | 좌표:1268761332,376451667",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 독립서점 관련 장소 [유월의 숨] (서점>독립서점). 전화: 정보없음,https://www.instagram.com/yoursum_books/,single:0.95;couple:0.4;family:0.3;서점>독립서점;독립서점,2026-08-23 19:43:15,bookstore:1.0;quiet:1.0;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,책으로가는문,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 고양대로 1955 | 좌표:1268935657,376467298",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 북카페 관련 장소 [책으로가는문] (카페,디저트>북카페). 전화: 정보없음",http://instagram.com/books_beyond_thedoor_,"single:0.85;couple:0.4;family:0.3;카페,디저트>북카페;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,뒷북서재,상시,성인 (개인 방문 적합),"경기도 고양시 일산동구 율천로7번길 9 1층 | 좌표:1267837131,376668273",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 북카페 관련 장소 [뒷북서재] (음식점>카페,디저트). 전화: 정보없음",https://map.naver.com/v5/search/%EB%92%B7%EB%B6%81%EC%84%9C%EC%9E%AC,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,낱말커피,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 호수로838번길 15-2 1층 | 좌표:1267500784,376706495",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 북카페 관련 장소 [낱말커피] (음식점>카페,디저트). 전화: 정보없음",https://www.instagram.com/wwordcoffee,"single:0.85;couple:0.4;family:0.3;음식점>카페,디저트;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,Cafe 그림책박물관,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 솔밭1길 38-7 1층 Cafe 그림책박물관 | 좌표:1268744308,376532624",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 북카페 관련 장소 [Cafe 그림책박물관] (카페,디저트>북카페). 전화: 정보없음",https://picturebook-museum.com,"single:0.85;couple:0.4;family:0.3;카페,디저트>북카페;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,독립서점,너의 작업실,상시,성인 (개인 방문 적합),"경기도 고양시 일산동구 일산로380번길 63-36 .1층 | 좌표:1267829764,376713394",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 북카페 관련 장소 [너의 작업실] (쇼핑,유통>서점). 전화: 정보없음",http://www.instagram.com/your_jakupsil,"single:0.85;couple:0.4;family:0.3;쇼핑,유통>서점;북카페",2026-08-23 19:43:15,bookstore:0.8;quiet:0.9;indoor:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,스퀘어81,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 중앙로 1371 뉴서울프라자 3층 | 좌표:1267663045,376667812",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 스터디카페 관련 장소 [스퀘어81] (음식점>카페,디저트). 전화: 정보없음",https://blog.naver.com/cafesquare81,"single:0.9;couple:0.4;family:0.3;음식점>카페,디저트;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,카공엔 주엽역점,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 강성로 121 7층 702호 | 좌표:1267621686,376705815",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 스터디카페 관련 장소 [카공엔 주엽역점] (스터디카페). 전화: 정보없음,https://pf.kakao.com/_VxfHfX,single:0.9;couple:0.4;family:0.3;스터디카페;스터디카페,2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,이지스터디카페,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 주화로 42 5층 501호 | 좌표:1267629179,376685688",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 스터디카페 관련 장소 [이지스터디카페] (스터디카페). 전화: 정보없음,https://blog.naver.com/easystudyju,single:0.9;couple:0.4;family:0.3;스터디카페;스터디카페,2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,카공족 대화역점,상시,성인 (개인 방문 적합),"경기도 고양시 일산서구 중앙로 1565 매드위즈 3층 301호 | 좌표:1267477162,376756230",장소 문의 (전화/홈페이지 참조),"경기 고양시에 위치한 스터디카페 관련 장소 [카공족 대화역점] (카페,디저트>스터디카페). 전화: 정보없음",https://www.instagram.com/cagongzok_official,"single:0.9;couple:0.4;family:0.3;카페,디저트>스터디카페;스터디카페",2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,올타임스터디카페 고양화정점,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 화중로 98 2층 204-2호 | 좌표:1268314451,376357388",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 스터디카페 관련 장소 [올타임스터디카페 고양화정점] (스터디카페). 전화: 정보없음,http://pf.kakao.com/_FfesX,single:0.9;couple:0.4;family:0.3;스터디카페;스터디카페,2026-08-23 19:43:15,healing:0.7;quiet:1.0;solo:1.0,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,바루나요가 일산본점,상시,성인 (개인 방문 적합),"경기도 고양시 일산동구 중산로 105 현해프라자 4층 | 좌표:1267813348,376814060",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 요가원 관련 장소 [바루나요가 일산본점] (스포츠시설>요가원). 전화: 정보없음,http://pf.kakao.com/_vWrvxl/chat,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,한플라잉요가,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 지축로 70 푸리마타워 7층(등촌칼국수 건물7층) | 좌표:1269157663,376492686",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 요가원 관련 장소 [한플라잉요가] (스포츠시설>요가원). 전화: 정보없음,https://blog.naver.com/gks2656,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,두더지요가원,상시,성인 (개인 방문 적합),"경기도 고양시 일산동구 일산로394번길 19-3 지하1층 | 좌표:1267819485,376705335",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 요가원 관련 장소 [두더지요가원] (스포츠시설>요가원). 전화: 정보없음,http://pf.kakao.com/_rgAlX/chat,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
네이버 지역검색 API | 경기 고양시,조용한 힐링,봄요가,상시,성인 (개인 방문 적합),"경기도 고양시 덕양구 충장로 134 아이프라자 606호 봄요가 | 좌표:1268349555,376244058",장소 문의 (전화/홈페이지 참조),경기 고양시에 위치한 요가원 관련 장소 [봄요가] (스포츠시설>요가원). 전화: 정보없음,http://www.bomyoga.com/,single:0.8;couple:0.4;family:0.3;스포츠시설>요가원;요가원,2026-08-23 19:43:15,healing:1.0;quiet:0.8;solo:0.9,2,70
